time_long,year,month,day,hour,spot_price_eur_mwh,residential_demand_gwh,commercial_demand_gwh,industrial_demand_gwh,coal_cap_gw,combined_cycle_cap_gw,gas_turbine_cap_gw,vapor_turbine_cap_gw,cogeneration_cap_gw,diesel_cap_gw,nonrenewable_waste_cap_gw,nuclear_cap_gw,conventional_hydro_cap_gw,run_of_river_hydro_cap_gw,pumped_hydro_turbine_cap_gw,pumped_hydro_pump_cap_gw,solar_pv_cap_gw,solar_thermal_cap_gw,wind_cap_gw,other_renewable_cap_gw,renewable_waste_cap_gw,batteries_cap_gw,coal_gen_gwh,combined_cycle_gen_gwh,gas_turbine_gen_gwh,vapor_turbine_gen_gwh,cogeneration_gen_gwh,diesel_gen_gwh,nonrenewable_waste_gen_gwh,nuclear_gen_gwh,conventional_hydro_gen_gwh,run_of_river_hydro_gen_gwh,pumped_hydro_gen_gwh,pumped_hydro_consumption_gwh,solar_pv_gen_gwh,solar_thermal_gen_gwh,wind_gen_gwh,other_renewable_gen_gwh,renewable_waste_gen_gwh,batteries_gen_gwh,nuclear_cap_factor,solar_pv_cap_factor,solar_thermal_cap_factor,wind_cap_factor,imports_France_gwh,exports_France_gwh,net_flows_France_gwh,imports_Portugal_gwh,exports_Portugal_gwh,net_flows_Portugal_gwh,imports_Morocco_gwh,exports_Morocco_gwh,net_flows_Morocco_gwh,cost_coal_eur_gwh,cost_gas_eur_gwh,cost_diesel_eur_gwh,cost_uranium_eur_gwh,eu_ets_price_eur_tco2
2023-04-09T18:00:00Z,2023,4,9,18,117.86,0.012016452753405807,0.0065218856975064465,0.0049851615490877485,0.003464365,0.026250145,0.0011486500000000002,0.00048264,0.005628707,0.0007686699999999999,0.000425663,0.00711729,0.0157714,0.0011548,0.0034175,0.002278,0.024766226,0.0023025819999999996,0.030394507999999997,0.001111741,0.00017011200000000001,2.5e-5,0.00045833333333333007,0.0052165,5.816666666666999e-5,0.00012241666666667,5.14388537e-5,0.000251,1.11460455e-5,0.006982583333333331,0.0022890000000000002,0.00073,0.002315,3.7e-5,0.000523,0.00059625,0.00408883333333333,0.00042075,1.18856429e-5,0.0,0.9999873547375476,0.02111746860421931,0.2589484326725389,0.13452539956670231,0.0,0.00038748,-0.00038748,0.0,0.00025063,-0.00025063,0.0,0.0001377825,-0.0001377825,1.5283954925076565e7,4.266e7,6.0100434575909525e7,2.9728630853000567e6,87.65
2023-04-09T19:00:00Z,2023,4,9,19,126.39,0.013996274022152668,0.006521496371485962,0.00509039627302804,0.003464365,0.026250145,0.0011486500000000002,0.00048264,0.005628707,0.0007686699999999999,0.000425663,0.00711729,0.0157714,0.0011548,0.0034175,0.002278,0.024766226,0.0023025819999999996,0.030394507999999997,0.001111741,0.00017011200000000001,2.5e-5,0.00044275,0.00550675,6.216666666667e-5,0.00012383333333333002,5.07399286e-5,0.000262,1.11251364e-5,0.007005083333333331,0.003315,0.000776,0.003048,0.0,2.4e-5,0.00043933333333333004,0.00440816666666667,0.0004415,1.18565e-5,0.0,0.9999873547375476,0.00096906165679017,0.19080029867919143,0.1450316835747652,0.0,0.000397885,-0.000397885,0.0,9.2665e-5,-9.2665e-5,0.0,8.64975e-5,-8.64975e-5,1.5283954925076565e7,4.266e7,6.0100434575909525e7,2.9728630853000567e6,87.65
2023-04-09T20:00:00Z,2023,4,9,20,115.0,0.013012393696082786,0.006262760557789327,0.00523109574612789,0.003464365,0.026250145,0.0011486500000000002,0.00048264,0.005628707,0.0007686699999999999,0.000425663,0.00711729,0.0157714,0.0011548,0.0034175,0.002278,0.024766226,0.0023025819999999996,0.030394507999999997,0.001111741,0.00017011200000000001,2.5e-5,0.00044358333333333,0.0047903333333333305,6.6e-5,0.00012408333333333,5.1006999999999995e-5,0.00025833333333333004,1.1141227300000001e-5,0.0070046666666666695,0.003404,0.000781,0.00296,0.0,1.941666666667e-5,0.00037733333333333,0.00471566666666667,0.00042833333333333,1.19449286e-5,0.0,0.9999873547375476,0.00078399779872274,0.16387400463190022,0.1551486428622786,0.0,0.00032284500000000004,-0.00032284500000000004,0.0,0.0002297775,-0.0002297775,0.0,5.1964999999999995e-5,-5.1964999999999995e-5,1.5283954925076565e7,4.266e7,6.0100434575909525e7,2.9728630853000567e6,87.65
2023-04-09T21:00:00Z,2023,4,9,21,106.94,0.011246073391232632,0.006050481789657352,0.005174361485776689,0.003464365,0.026250145,0.0011486500000000002,0.00048264,0.005628707,0.0007686699999999999,0.000425663,0.00711729,0.0157714,0.0011548,0.0034175,0.002278,0.024766226,0.0023025819999999996,0.030394507999999997,0.001111741,0.00017011200000000001,2.5e-5,0.00044458333333333,0.0042137500000000005,6.7e-5,0.00012416666666667002,5.0881476199999995e-5,0.00023383333333333,1.12716364e-5,0.00700791666666667,0.002592,0.0007650000000000001,0.002471,0.0,1.841666666667e-5,0.00034591666666667,0.00479991666666667,0.0004260833333333301,1.1989714299999991e-5,0.0,0.9999873547375476,0.00074362022968982,0.15022990133105793,0.1579205252036542,0.0,0.0002280025,-0.0002280025,0.0,0.00029621499999999995,-0.00029621499999999995,0.0,9.6805e-5,-9.6805e-5,1.5283954925076565e7,4.266e7,6.0100434575909525e7,2.9728630853000567e6,87.65
2023-04-09T22:00:00Z,2023,4,9,22,98.21,0.009559307363270821,0.006034689234244343,0.005135253402484841,0.003464365,0.026250145,0.0011486500000000002,0.00048264,0.005628707,0.0007686699999999999,0.000425663,0.00711729,0.0157714,0.0011548,0.0034175,0.002278,0.024766226,0.0023025819999999996,0.030394507999999997,0.001111741,0.00017011200000000001,2.5e-5,0.0004429166666666699,0.00398833333333333,5.458333333333e-5,0.00012341666666667,5.007790479999999e-5,0.00020449999999999998,1.1226590899999999e-5,0.00701116666666667,0.0015689999999999999,0.0007019999999999999,0.001016,0.000146,1.7999999999999997e-5,0.00024275,0.00479633333333333,0.00041041666666667,1.18017857e-5,0.0,0.9999873547375476,0.00072679624259263,0.10542512709645084,0.15780263109813555,9.884e-5,0.0,9.884e-5,0.0,0.0003006925,-0.0003006925,0.0,0.0001007325,-0.0001007325,1.5283954925076565e7,4.266e7,6.0100434575909525e7,2.9728630853000567e6,87.65
2023-04-09T23:00:00Z,2023,4,9,23,81.85,0.008280039501909855,0.005993938161100875,0.005177772336989271,0.003464365,0.026250145,0.0011486500000000002,0.00048264,0.005628707,0.0007686699999999999,0.000425663,0.00711729,0.0157714,0.0011548,0.0034175,0.002278,0.024766226,0.0023025819999999996,0.030394507999999997,0.001111741,0.00017011200000000001,2.5e-5,0.00045325,0.00411891666666667,5.416666666667e-5,0.00012333333333333,5.12719268e-5,0.000174,1.1367e-5,0.00701283333333333,0.0012150000000000002,0.0006670000000000001,0.0006770000000000001,0.0006889999999999999,1.7999999999999997e-5,0.00021825,0.0046179166666666695,0.00039891666666667,1.2e-5,0.0,0.9999873547375476,0.00072679624259263,0.09478489799711802,0.15193260133267067,0.00023438999999999998,0.0,0.00023438999999999998,0.0,0.00043237500000000003,-0.00043237500000000003,0.0,8.099250000000001e-5,-8.099250000000001e-5,1.5283954925076565e7,4.266e7,6.0100434575909525e7,2.9728630853000567e6,87.65
2023-04-10T00:00:00Z,2023,4,10,0,78.14,0.00752059033473367,0.005933296159098216,0.0052160301728347855,0.003464365,0.026250145,0.0011486500000000002,0.00048264,0.005628707,0.0007686699999999999,0.000425663,0.00711729,0.0157714,0.0011548,0.0034175,0.002278,0.024766226,0.0023025819999999996,0.030394507999999997,0.001111741,0.00017011200000000001,2.5e-5,0.00044758333333333,0.004505250000000001,5.441666666667e-5,0.00012358333333333,5.203945e-5,0.00016158333333333,1.13030455e-5,0.007013916666666669,0.00116,0.000651,0.000619,0.000911,1.7999999999999997e-5,0.00021825,0.0041285833333333305,0.00038425,1.19985e-5,0.0,0.9999873547375476,0.00072679624259263,0.09478489799711802,0.13583320162094184,0.00019375,0.0,0.00019375,0.0,0.0005610575,-0.0005610575,0.0,2.01475e-5,-2.01475e-5,1.5269622519978637e7,4.054e7,6.051576233950755e7,2.9728630853000567e6,87.65
2023-04-10T01:00:00Z,2023,4,10,1,71.9,0.007092542450361714,0.0058864192828538215,0.005239204933451137,0.003464365,0.026250145,0.0011486500000000002,0.00048264,0.005628707,0.0007686699999999999,0.000425663,0.00711729,0.0157714,0.0011548,0.0034175,0.002278,0.024766226,0.0023025819999999996,0.030394507999999997,0.001111741,0.00017011200000000001,2.5e-5,0.0004444166666666699,0.004424416666666669,5.475e-5,0.00012375,5.1980524999999996e-5,0.00015541666666667,1.1398999999999999e-5,0.00701325,0.0009609999999999999,0.0006490000000000001,0.000606,0.000687,1.7999999999999997e-5,0.0001945,0.0035164166666666703,0.00038208333333333,1.2074428599999999e-5,0.0,0.9999873547375476,0.00072679624259263,0.08447039019674435,0.1156925016409764,0.000262655,0.0,0.000262655,0.0,0.0006228875000000001,-0.0006228875000000001,1.00225e-5,0.0,1.00225e-5,1.5269622519978637e7,4.054e7,6.051576233950755e7,2.9728630853000567e6,87.65
2023-04-10T02:00:00Z,2023,4,10,2,70.0,0.006953515179903819,0.005915733761497186,0.005297001058598996,0.003464365,0.026250145,0.0011486500000000002,0.00048264,0.005628707,0.0007686699999999999,0.000425663,0.00711729,0.0157714,0.0011548,0.0034175,0.002278,0.024766226,0.0023025819999999996,0.030394507999999997,0.001111741,0.00017011200000000001,2.5e-5,0.00045016666666667,0.00411608333333333,5.458333333333e-5,0.00012341666666667,5.19593e-5,0.00015383333333333,1.12941818e-5,0.00701425,0.000996,0.000646,0.0006680000000000001,0.00068,1.7999999999999997e-5,0.00017125000000000002,0.00351958333333333,0.0003829166666666699,1.18962857e-5,0.0,0.9999873547375476,0.00072679624259263,0.07437302992901013,0.11579668712957386,0.000295565,0.0,0.000295565,0.0,0.0006117999999999999,-0.0006117999999999999,2.08e-6,0.0,2.08e-6,1.5269622519978637e7,4.054e7,6.051576233950755e7,2.9728630853000567e6,87.65
2023-04-10T03:00:00Z,2023,4,10,3,72.96,0.007134991795234563,0.0060757021067103095,0.005404806098055127,0.003464365,0.026250145,0.0011486500000000002,0.00048264,0.005628707,0.0007686699999999999,0.000425663,0.00711729,0.0157714,0.0011548,0.0034175,0.002278,0.024766226,0.0023025819999999996,0.030394507999999997,0.001111741,0.00017011200000000001,2.5e-5,0.0004618333333333301,0.004140083333333331,5.533333333333e-5,0.00012358333333333,5.2066624999999996e-5,0.00015675,1.133809089999999e-5,0.00701983333333333,0.001044,0.000648,0.0007019999999999999,0.000641,1.7999999999999997e-5,0.00012258333333333002,0.00368283333333333,0.00038116666666667,1.2006285699999999e-5,0.0,0.9999873547375476,0.00072679624259263,0.05323733675210265,0.12116772323912364,0.00026002999999999996,0.0,0.00026002999999999996,0.0,0.00052299,-0.00052299,0.0,1.0785e-5,-1.0785e-5,1.5269622519978637e7,4.054e7,6.051576233950755e7,2.9728630853000567e6,87.65
2023-04-10T04:00:00Z,2023,4,10,4,80.0,0.0077915826863012416,0.006616157689425942,0.005557676290939489,0.003464365,0.026250145,0.0011486500000000002,0.00048264,0.005628707,0.0007686699999999999,0.000425663,0.00711729,0.0157714,0.0011548,0.0034175,0.002278,0.024766226,0.0023025819999999996,0.030394507999999997,0.001111741,0.00017011200000000001,2.5e-5,0.00045366666666667,0.0047097499999999995,5.558333333333e-5,0.00012358333333333,5.1125675e-5,0.00016508333333333,1.10458182e-5,0.00701866666666667,0.0011819999999999999,0.0006580000000000001,0.000787,0.000611,1.7999999999999997e-5,0.00011866666666667001,0.00389641666666667,0.00038008333333333,1.16735714e-5,0.0,0.9999873547375476,0.00072679624259263,0.05153634774642988,0.12819476027270024,0.0002889325,0.0,0.0002889325,0.0,0.0005153925,-0.0005153925,8.930000000000001e-6,0.0,8.930000000000001e-6,1.5269622519978637e7,4.054e7,6.051576233950755e7,2.9728630853000567e6,87.65
2023-04-10T05:00:00Z,2023,4,10,5,78.14,0.008880792080920002,0.007319527716369434,0.005890096869377238,0.003464365,0.026250145,0.0011486500000000002,0.00048264,0.005628707,0.0007686699999999999,0.000425663,0.00711729,0.0157714,0.0011548,0.0034175,0.002278,0.024766226,0.0023025819999999996,0.030394507999999997,0.001111741,0.00017011200000000001,2.5e-5,0.00045891666666667,0.00509941666666667,4.7666666666669996e-5,0.00012375,5.04998293e-5,0.00019016666666667,1.10565e-5,0.007020333333333331,0.001903,0.000666,0.0012729999999999998,0.000518,3.641666666667e-5,0.00011833333333333001,0.00413725,0.00037175,1.1754928599999991e-5,0.0,0.9999873547375476,0.00147041647228245,0.05139158272466736,0.13611834085289354,0.0003096625,0.0,0.0003096625,0.0,0.0005043525,-0.0005043525,0.0,2.6419999999999998e-5,-2.6419999999999998e-5,1.5269622519978637e7,4.054e7,6.051576233950755e7,2.9728630853000567e6,87.65
2023-04-10T06:00:00Z,2023,4,10,6,70.0,0.009815911897802477,0.00746386126330678,0.005855643505557415,0.003464365,0.026250145,0.0011486500000000002,0.00048264,0.005628707,0.0007686699999999999,0.000425663,0.00711729,0.0157714,0.0011548,0.0034175,0.002278,0.024766226,0.0023025819999999996,0.030394507999999997,0.001111741,0.00017011200000000001,2.5e-5,0.00047683333333333,0.00379066666666667,2.783333333333e-5,0.00012966666666667002,4.92020952e-5,0.00022941666666666998,1.09985455e-5,0.00702566666666667,0.002317,0.0006670000000000001,0.001756,0.000192,0.00136883333333333,8.608333333333e-5,0.004207833333333331,0.00037191666666667,1.1904285699999999e-5,0.0,0.9999873547375476,0.05527016241123416,0.03738556686942311,0.13844058055926847,0.0002797425,0.0,0.0002797425,0.0,0.0004933575,-0.0004933575,7.195e-6,0.0,7.195e-6,1.5269622519978637e7,4.054e7,6.051576233950755e7,2.9728630853000567e6,87.65
